description,type,name,year,region_s,price
APPLES-COOKING-PER KG,Food,Apples,2020,South West,1.99
APPLES-COOKING-PER KG,Food,Apples,2020,East Anglia,1.99
APPLES-COOKING-PER KG,Food,Apples,2020,East Midlands,1.96
APPLES-COOKING-PER KG,Food,Apples,2020,West Midlands,2
APPLES-COOKING-PER KG,Food,Apples,2020,Yorkshire & Humber,1.96
APPLES-COOKING-PER KG,Food,Apples,2020,North West,2.0899999
APPLES-COOKING-PER KG,Food,Apples,2020,North,1.95
APPLES-COOKING-PER KG,Food,Apples,2020,Wales,2
APPLES-COOKING-PER KG,Food,Apples,2020,Scotland,1.86
APPLES-COOKING-PER KG,Food,Apples,2020,Northern Ireland,1.65
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2020,London,5.6599998
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2020,South East,7
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2020,South West,7.4000001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2020,East Anglia,7.5999999
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2020,East Midlands,7.5
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2020,West Midlands,7.0500002
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2020,Yorkshire & Humber,5.5
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2020,North West,5.29
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2020,North,7.5999999
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2020,Wales,7
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2020,Scotland,7.3400002
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2020,Northern Ireland,8.5699997
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2020,London,1
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2020,South East,1
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2020,South West,1
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2020,East Anglia,1.1900001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2020,East Midlands,1
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2020,West Midlands,1
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2020,Yorkshire & Humber,1
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2020,North West,1
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2020,North,1
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2020,Wales,1
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2020,Scotland,1
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2020,Northern Ireland,1
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2020,London,2.49
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2020,South East,2.4450002
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2020,South West,2.4000001
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2020,East Anglia,2.49
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2020,East Midlands,2.4000001
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2020,West Midlands,2.3499999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2020,Yorkshire & Humber,2.25
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2020,North West,2.49
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2020,North,2.2
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2020,Wales,2.2
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2020,Scotland,2.49
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2020,Northern Ireland,2.49
ORANGES-CLASS 1-EACH,Food,Oranges,2020,London,.34999999
ORANGES-CLASS 1-EACH,Food,Oranges,2020,South East,.41999999
ORANGES-CLASS 1-EACH,Food,Oranges,2020,South West,.39499998
ORANGES-CLASS 1-EACH,Food,Oranges,2020,East Anglia,.34999999
ORANGES-CLASS 1-EACH,Food,Oranges,2020,East Midlands,.40000001
ORANGES-CLASS 1-EACH,Food,Oranges,2020,West Midlands,.34999999
ORANGES-CLASS 1-EACH,Food,Oranges,2020,Yorkshire & Humber,.40000001
ORANGES-CLASS 1-EACH,Food,Oranges,2020,North West,.41999999
ORANGES-CLASS 1-EACH,Food,Oranges,2020,North,.34999999
ORANGES-CLASS 1-EACH,Food,Oranges,2020,Wales,.44999999
ORANGES-CLASS 1-EACH,Food,Oranges,2020,Scotland,.31
ORANGES-CLASS 1-EACH,Food,Oranges,2020,Northern Ireland,.51499999
VEGETABLE PICKLE 280-520G,Food,Pickle,2020,London,1.5
VEGETABLE PICKLE 280-520G,Food,Pickle,2020,South East,1.5
VEGETABLE PICKLE 280-520G,Food,Pickle,2020,South West,1.5
VEGETABLE PICKLE 280-520G,Food,Pickle,2020,East Anglia,1.5
VEGETABLE PICKLE 280-520G,Food,Pickle,2020,East Midlands,1.5
VEGETABLE PICKLE 280-520G,Food,Pickle,2020,West Midlands,1.5
VEGETABLE PICKLE 280-520G,Food,Pickle,2020,Yorkshire & Humber,1.5
VEGETABLE PICKLE 280-520G,Food,Pickle,2020,North West,1.5
VEGETABLE PICKLE 280-520G,Food,Pickle,2020,North,1.5
VEGETABLE PICKLE 280-520G,Food,Pickle,2020,Wales,1.5
VEGETABLE PICKLE 280-520G,Food,Pickle,2020,Scotland,1.5
VEGETABLE PICKLE 280-520G,Food,Pickle,2020,Northern Ireland,1.5
