quote_date,price,item_id,date,date2,date3,date4,store
201703,3,211408,350,01-03-2017,01-03-2017,2017-03-01,12
201704,4.25,211408,351,01-04-2017,01-04-2017,2017-04-01,12
201705,4.25,211408,352,01-05-2017,01-05-2017,2017-05-01,12
201706,4.25,211408,353,01-06-2017,01-06-2017,2017-06-01,12
201707,3,211408,354,01-07-2017,01-07-2017,2017-07-01,12
201708,3,211408,355,01-08-2017,01-08-2017,2017-08-01,12
201709,3,211408,356,01-09-2017,01-09-2017,2017-09-01,12
201710,4.25,211408,357,01-10-2017,01-10-2017,2017-10-01,12
201711,2.5,211408,358,01-11-2017,01-11-2017,2017-11-01,12
201712,4.25,211408,359,01-12-2017,01-12-2017,2017-12-01,12
201801,3,211408,360,01-01-2018,01-01-2018,2018-01-01,12
201802,3,211408,361,01-02-2018,01-02-2018,2018-02-01,12
201803,4.25,211408,362,01-03-2018,01-03-2018,2018-03-01,12
201804,3,211408,363,01-04-2018,01-04-2018,2018-04-01,12
201805,3,211408,364,01-05-2018,01-05-2018,2018-05-01,12
201806,4.25,211408,365,01-06-2018,01-06-2018,2018-06-01,12
201807,2.5,211408,366,01-07-2018,01-07-2018,2018-07-01,12
201808,2.5,211408,367,01-08-2018,01-08-2018,2018-08-01,12
201809,4.25,211408,368,01-09-2018,01-09-2018,2018-09-01,12
201810,2.5,211408,369,01-10-2018,01-10-2018,2018-10-01,12
201811,4.25,211408,370,01-11-2018,01-11-2018,2018-11-01,12
201812,4.25,211408,371,01-12-2018,01-12-2018,2018-12-01,12
201901,2.5,211408,372,01-01-2019,01-01-2019,2019-01-01,12
201902,2.5,211408,373,01-02-2019,01-02-2019,2019-02-01,12
201903,4.25,211408,374,01-03-2019,01-03-2019,2019-03-01,12
201904,4.25,211408,375,01-04-2019,01-04-2019,2019-04-01,12
201905,2.5,211408,376,01-05-2019,01-05-2019,2019-05-01,12
201906,2.5,211408,377,01-06-2019,01-06-2019,2019-06-01,12
201907,4.25,211408,378,01-07-2019,01-07-2019,2019-07-01,12
201908,4.25,211408,379,01-08-2019,01-08-2019,2019-08-01,12
201909,4.25,211408,380,01-09-2019,01-09-2019,2019-09-01,12
201910,4.25,211408,381,01-10-2019,01-10-2019,2019-10-01,12
201911,4.25,211408,382,01-11-2019,01-11-2019,2019-11-01,12
201912,4.25,211408,383,01-12-2019,01-12-2019,2019-12-01,12
202001,2,211408,384,01-01-2020,01-01-2020,2020-01-01,12
202002,4.25,211408,385,01-02-2020,01-02-2020,2020-02-01,12
202003,2.5,211408,386,01-03-2020,01-03-2020,2020-03-01,12
202004,4.25,211408,387,01-04-2020,01-04-2020,2020-04-01,12
202005,4.25,211408,388,01-05-2020,01-05-2020,2020-05-01,12
202006,4.25,211408,389,01-06-2020,01-06-2020,2020-06-01,12
202007,4.25,211408,390,01-07-2020,01-07-2020,2020-07-01,12
202008,2.5,211408,391,01-08-2020,01-08-2020,2020-08-01,12
202009,4.25,211408,392,01-09-2020,01-09-2020,2020-09-01,12
202010,2.5,211408,393,01-10-2020,01-10-2020,2020-10-01,12
202011,4.25,211408,394,01-11-2020,01-11-2020,2020-11-01,12
202012,4.25,211408,395,01-12-2020,01-12-2020,2020-12-01,12
202101,2.5,211408,396,01-01-2021,01-01-2021,2021-01-01,12
202102,4.25,211408,397,01-02-2021,01-02-2021,2021-02-01,12
202103,2.5,211408,398,01-03-2021,01-03-2021,2021-03-01,12
202104,4.25,211408,399,01-04-2021,01-04-2021,2021-04-01,12
202105,2.5,211408,400,01-05-2021,01-05-2021,2021-05-01,12
202106,3.75,211408,401,01-06-2021,01-06-2021,2021-06-01,12
202107,3.75,211408,402,01-07-2021,01-07-2021,2021-07-01,12
202108,3.75,211408,403,01-08-2021,01-08-2021,2021-08-01,12
202109,3,211408,404,01-09-2021,01-09-2021,2021-09-01,12
202110,3.75,211408,405,01-10-2021,01-10-2021,2021-10-01,12
202111,3.75,211408,406,01-11-2021,01-11-2021,2021-11-01,12
202112,3.75,211408,407,01-12-2021,01-12-2021,2021-12-01,12
202201,3,211408,408,01-01-2022,01-01-2022,2022-01-01,12
202202,3.75,211408,409,01-02-2022,01-02-2022,2022-02-01,12
202203,3.75,211408,410,01-03-2022,01-03-2022,2022-03-01,12
202204,3.75,211408,411,01-04-2022,01-04-2022,2022-04-01,12
202205,4,211408,412,01-05-2022,01-05-2022,2022-05-01,12
202206,4.5,211408,413,01-06-2022,01-06-2022,2022-06-01,12
202207,4.5,211408,414,01-07-2022,01-07-2022,2022-07-01,12
202208,4.5,211408,415,01-08-2022,01-08-2022,2022-08-01,12
202210,4.5,211408,417,01-10-2022,01-10-2022,2022-10-01,12
202211,3,211408,418,01-11-2022,01-11-2022,2022-11-01,12
202212,4.5,211408,419,01-12-2022,01-12-2022,2022-12-01,12
202301,6,211408,420,01-01-2023,01-01-2023,2023-01-01,12
202302,6,211408,421,01-02-2023,01-02-2023,2023-02-01,12
202303,6,211408,422,01-03-2023,01-03-2023,2023-03-01,12
202304,6.5,211408,423,01-04-2023,01-04-2023,2023-04-01,12
202305,6.5,211408,424,01-05-2023,01-05-2023,2023-05-01,12
202306,6.5,211408,425,01-06-2023,01-06-2023,2023-06-01,12
202307,7.5,211408,426,01-07-2023,01-07-2023,2023-07-01,12
202308,5,211408,427,01-08-2023,01-08-2023,2023-08-01,12
202309,7.5,211408,428,01-09-2023,01-09-2023,2023-09-01,12
202310,7.5,211408,429,01-10-2023,01-10-2023,2023-10-01,12
202311,7.5,211408,430,01-11-2023,01-11-2023,2023-11-01,12
202312,7.5,211408,431,01-12-2023,01-12-2023,2023-12-01,12
202401,8.5,211408,432,01-01-2024,01-01-2024,2024-01-01,12
202402,6.5,211408,433,01-02-2024,01-02-2024,2024-02-01,12
202403,8.5,211408,434,01-03-2024,01-03-2024,2024-03-01,12
202404,8.5,211408,435,01-04-2024,01-04-2024,2024-04-01,12
202405,6.5,211408,436,01-05-2024,01-05-2024,2024-05-01,12
202406,10,211408,437,01-06-2024,01-06-2024,2024-06-01,12
202407,6.5,211408,438,01-07-2024,01-07-2024,2024-07-01,12
202408,10,211408,439,01-08-2024,01-08-2024,2024-08-01,12
202409,10,211408,440,01-09-2024,01-09-2024,2024-09-01,12
202410,7.5,211408,441,01-10-2024,01-10-2024,2024-10-01,12
202411,10,211408,442,01-11-2024,01-11-2024,2024-11-01,12
202412,9,211408,443,01-12-2024,01-12-2024,2024-12-01,12
202501,9,211408,444,01-01-2025,01-01-2025,2025-01-01,12
202502,6.48,211408,445,01-02-2025,01-02-2025,2025-02-01,12
202503,7.48,211408,446,01-03-2025,01-03-2025,2025-03-01,12
202504,5.48,211408,447,01-04-2025,01-04-2025,2025-04-01,12
202505,7.48,211408,448,01-05-2025,01-05-2025,2025-05-01,12
202506,7.48,211408,449,01-06-2025,01-06-2025,2025-06-01,12
202507,4.98,211408,450,01-07-2025,01-07-2025,2025-07-01,12
202508,7.48,211408,451,01-08-2025,01-08-2025,2025-08-01,12
202509,7.48,211408,452,01-09-2025,01-09-2025,2025-09-01,12
200702,6.79,211408,229,01-02-2007,01-02-2007,2007-02-01,13
200703,6.79,211408,230,01-03-2007,01-03-2007,2007-03-01,13
200704,5.9899998,211408,231,01-04-2007,01-04-2007,2007-04-01,13
200705,5.9899998,211408,232,01-05-2007,01-05-2007,2007-05-01,13
200706,5.9899998,211408,233,01-06-2007,01-06-2007,2007-06-01,13
200707,5.9899998,211408,234,01-07-2007,01-07-2007,2007-07-01,13
200708,5.9899998,211408,235,01-08-2007,01-08-2007,2007-08-01,13
200709,5.9899998,211408,236,01-09-2007,01-09-2007,2007-09-01,13
200710,5.9899998,211408,237,01-10-2007,01-10-2007,2007-10-01,13
200711,5.9899998,211408,238,01-11-2007,01-11-2007,2007-11-01,13
200712,6.29,211408,239,01-12-2007,01-12-2007,2007-12-01,13
200801,6.29,211408,240,01-01-2008,01-01-2008,2008-01-01,13
200802,6.29,211408,241,01-02-2008,01-02-2008,2008-02-01,13
200803,6.29,211408,242,01-03-2008,01-03-2008,2008-03-01,13
200812,3.78,211408,251,01-12-2008,01-12-2008,2008-12-01,13
200901,3.78,211408,252,01-01-2009,01-01-2009,2009-01-01,13
200902,1.89,211408,253,01-02-2009,01-02-2009,2009-02-01,13
200903,3.78,211408,254,01-03-2009,01-03-2009,2009-03-01,13
200904,3.78,211408,255,01-04-2009,01-04-2009,2009-04-01,13
200905,3.78,211408,256,01-05-2009,01-05-2009,2009-05-01,13
200906,3.78,211408,257,01-06-2009,01-06-2009,2009-06-01,13
200907,3.78,211408,258,01-07-2009,01-07-2009,2009-07-01,13
200908,3.78,211408,259,01-08-2009,01-08-2009,2009-08-01,13
200909,3.78,211408,260,01-09-2009,01-09-2009,2009-09-01,13
200910,3.78,211408,261,01-10-2009,01-10-2009,2009-10-01,13
200911,3.78,211408,262,01-11-2009,01-11-2009,2009-11-01,13
200912,3.78,211408,263,01-12-2009,01-12-2009,2009-12-01,13
201001,3.78,211408,264,01-01-2010,01-01-2010,2010-01-01,13
201002,3.78,211408,265,01-02-2010,01-02-2010,2010-02-01,13
201003,3.78,211408,266,01-03-2010,01-03-2010,2010-03-01,13
201004,3.78,211408,267,01-04-2010,01-04-2010,2010-04-01,13
201005,3.78,211408,268,01-05-2010,01-05-2010,2010-05-01,13
201006,3,211408,269,01-06-2010,01-06-2010,2010-06-01,13
201007,3.78,211408,270,01-07-2010,01-07-2010,2010-07-01,13
201008,3.78,211408,271,01-08-2010,01-08-2010,2010-08-01,13
201010,3,211408,273,01-10-2010,01-10-2010,2010-10-01,13
201011,3.79,211408,274,01-11-2010,01-11-2010,2010-11-01,13
201012,3.79,211408,275,01-12-2010,01-12-2010,2010-12-01,13
201101,1.85,211408,276,01-01-2011,01-01-2011,2011-01-01,13
201102,2,211408,277,01-02-2011,01-02-2011,2011-02-01,13
201103,3.79,211408,278,01-03-2011,01-03-2011,2011-03-01,13
201105,2.98,211408,280,01-05-2011,01-05-2011,2011-05-01,13
201106,2.98,211408,281,01-06-2011,01-06-2011,2011-06-01,13
201107,3.29,211408,282,01-07-2011,01-07-2011,2011-07-01,13
201108,2.6800001,211408,283,01-08-2011,01-08-2011,2011-08-01,13
201109,2.6800001,211408,284,01-09-2011,01-09-2011,2011-09-01,13
201110,2.5999999,211408,285,01-10-2011,01-10-2011,2011-10-01,13
201111,2.5999999,211408,286,01-11-2011,01-11-2011,2011-11-01,13
201112,3.28,211408,287,01-12-2011,01-12-2011,2011-12-01,13
201201,3.28,211408,288,01-01-2012,01-01-2012,2012-01-01,13
201202,3.3900001,211408,289,01-02-2012,01-02-2012,2012-02-01,13
201203,3.0899999,211408,290,01-03-2012,01-03-2012,2012-03-01,13
201205,3.3900001,211408,292,01-05-2012,01-05-2012,2012-05-01,13
201207,3.3900001,211408,294,01-07-2012,01-07-2012,2012-07-01,13
201208,3,211408,295,01-08-2012,01-08-2012,2012-08-01,13
201209,3,211408,296,01-09-2012,01-09-2012,2012-09-01,13
201211,3.3900001,211408,298,01-11-2012,01-11-2012,2012-11-01,13
201301,4.9899998,211408,300,01-01-2013,01-01-2013,2013-01-01,13
201302,2.49,211408,301,01-02-2013,01-02-2013,2013-02-01,13
201304,2.49,211408,303,01-04-2013,01-04-2013,2013-04-01,13
201305,6,211408,304,01-05-2013,01-05-2013,2013-05-01,13
201307,6,211408,306,01-07-2013,01-07-2013,2013-07-01,13
201308,6,211408,307,01-08-2013,01-08-2013,2013-08-01,13
201310,6,211408,309,01-10-2013,01-10-2013,2013-10-01,13
201311,6,211408,310,01-11-2013,01-11-2013,2013-11-01,13
201312,6,211408,311,01-12-2013,01-12-2013,2013-12-01,13
201401,3,211408,312,01-01-2014,01-01-2014,2014-01-01,13
201402,3,211408,313,01-02-2014,01-02-2014,2014-02-01,13
201403,5.5,211408,314,01-03-2014,01-03-2014,2014-03-01,13
201405,2.75,211408,316,01-05-2014,01-05-2014,2014-05-01,13
201406,5.5,211408,317,01-06-2014,01-06-2014,2014-06-01,13
201407,5.5,211408,318,01-07-2014,01-07-2014,2014-07-01,13
201408,3,211408,319,01-08-2014,01-08-2014,2014-08-01,13
201409,5.5,211408,320,01-09-2014,01-09-2014,2014-09-01,13
201410,4.5,211408,321,01-10-2014,01-10-2014,2014-10-01,13
201411,4.9499998,211408,322,01-11-2014,01-11-2014,2014-11-01,13
201412,4.9499998,211408,323,01-12-2014,01-12-2014,2014-12-01,13
201501,4.9499998,211408,324,01-01-2015,01-01-2015,2015-01-01,13
201503,5.5,211408,326,01-03-2015,01-03-2015,2015-03-01,13
201504,4,211408,327,01-04-2015,01-04-2015,2015-04-01,13
201505,5.5,211408,328,01-05-2015,01-05-2015,2015-05-01,13
201506,5.5,211408,329,01-06-2015,01-06-2015,2015-06-01,13
201507,4,211408,330,01-07-2015,01-07-2015,2015-07-01,13
201508,6.5,211408,331,01-08-2015,01-08-2015,2015-08-01,13
201509,6.5,211408,332,01-09-2015,01-09-2015,2015-09-01,13
201510,4,211408,333,01-10-2015,01-10-2015,2015-10-01,13
201511,6.5,211408,334,01-11-2015,01-11-2015,2015-11-01,13
201512,4,211408,335,01-12-2015,01-12-2015,2015-12-01,13
201601,4,211408,336,01-01-2016,01-01-2016,2016-01-01,13
201602,5,211408,337,01-02-2016,01-02-2016,2016-02-01,13
201603,6.5,211408,338,01-03-2016,01-03-2016,2016-03-01,13
201604,4.5,211408,339,01-04-2016,01-04-2016,2016-04-01,13
201605,6.5,211408,340,01-05-2016,01-05-2016,2016-05-01,13
201606,6.5,211408,341,01-06-2016,01-06-2016,2016-06-01,13
201607,4,211408,342,01-07-2016,01-07-2016,2016-07-01,13
201608,6.5,211408,343,01-08-2016,01-08-2016,2016-08-01,13
201609,4,211408,344,01-09-2016,01-09-2016,2016-09-01,13
201610,6.5,211408,345,01-10-2016,01-10-2016,2016-10-01,13
201611,4,211408,346,01-11-2016,01-11-2016,2016-11-01,13
201612,4,211408,347,01-12-2016,01-12-2016,2016-12-01,13
201701,6.5,211408,348,01-01-2017,01-01-2017,2017-01-01,13
201702,6.5,211408,349,01-02-2017,01-02-2017,2017-02-01,13
201703,6.5,211408,350,01-03-2017,01-03-2017,2017-03-01,13
201704,6.5,211408,351,01-04-2017,01-04-2017,2017-04-01,13
201705,6.5,211408,352,01-05-2017,01-05-2017,2017-05-01,13
201706,6.5,211408,353,01-06-2017,01-06-2017,2017-06-01,13
201707,6.5,211408,354,01-07-2017,01-07-2017,2017-07-01,13
201708,6.5,211408,355,01-08-2017,01-08-2017,2017-08-01,13
201709,5,211408,356,01-09-2017,01-09-2017,2017-09-01,13
201710,6.9899998,211408,357,01-10-2017,01-10-2017,2017-10-01,13
201711,6.9899998,211408,358,01-11-2017,01-11-2017,2017-11-01,13
201712,5,211408,359,01-12-2017,01-12-2017,2017-12-01,13
201801,6.9899998,211408,360,01-01-2018,01-01-2018,2018-01-01,13
201802,6.9899998,211408,361,01-02-2018,01-02-2018,2018-02-01,13
201803,5,211408,362,01-03-2018,01-03-2018,2018-03-01,13
201804,5,211408,363,01-04-2018,01-04-2018,2018-04-01,13
201805,6.9899998,211408,364,01-05-2018,01-05-2018,2018-05-01,13
201806,5,211408,365,01-06-2018,01-06-2018,2018-06-01,13
201807,6.9899998,211408,366,01-07-2018,01-07-2018,2018-07-01,13
201808,6.9899998,211408,367,01-08-2018,01-08-2018,2018-08-01,13
201809,4.5,211408,368,01-09-2018,01-09-2018,2018-09-01,13
201810,6.9899998,211408,369,01-10-2018,01-10-2018,2018-10-01,13
201811,6.9899998,211408,370,01-11-2018,01-11-2018,2018-11-01,13
201812,4,211408,371,01-12-2018,01-12-2018,2018-12-01,13
201901,6.9899998,211408,372,01-01-2019,01-01-2019,2019-01-01,13
201902,4.5,211408,373,01-02-2019,01-02-2019,2019-02-01,13
201903,4.5,211408,374,01-03-2019,01-03-2019,2019-03-01,13
201904,6.9899998,211408,375,01-04-2019,01-04-2019,2019-04-01,13
201905,7,211408,376,01-05-2019,01-05-2019,2019-05-01,13
201906,4.5,211408,377,01-06-2019,01-06-2019,2019-06-01,13
201907,7,211408,378,01-07-2019,01-07-2019,2019-07-01,13
201908,7,211408,379,01-08-2019,01-08-2019,2019-08-01,13
201909,7,211408,380,01-09-2019,01-09-2019,2019-09-01,13
201910,5,211408,381,01-10-2019,01-10-2019,2019-10-01,13
201911,5,211408,382,01-11-2019,01-11-2019,2019-11-01,13
201912,5,211408,383,01-12-2019,01-12-2019,2019-12-01,13
202001,5,211408,384,01-01-2020,01-01-2020,2020-01-01,13
202002,5,211408,385,01-02-2020,01-02-2020,2020-02-01,13
202003,5,211408,386,01-03-2020,01-03-2020,2020-03-01,13
202004,5,211408,387,01-04-2020,01-04-2020,2020-04-01,13
202006,5,211408,389,01-06-2020,01-06-2020,2020-06-01,13
202007,5,211408,390,01-07-2020,01-07-2020,2020-07-01,13
202008,5,211408,391,01-08-2020,01-08-2020,2020-08-01,13
202009,4.5,211408,392,01-09-2020,01-09-2020,2020-09-01,13
202010,4.5,211408,393,01-10-2020,01-10-2020,2020-10-01,13
202011,4.5,211408,394,01-11-2020,01-11-2020,2020-11-01,13
202012,4.5,211408,395,01-12-2020,01-12-2020,2020-12-01,13
202101,4.5,211408,396,01-01-2021,01-01-2021,2021-01-01,13
202102,4.5,211408,397,01-02-2021,01-02-2021,2021-02-01,13
202103,4.5,211408,398,01-03-2021,01-03-2021,2021-03-01,13
202104,4.5,211408,399,01-04-2021,01-04-2021,2021-04-01,13
202105,4.5,211408,400,01-05-2021,01-05-2021,2021-05-01,13
202106,4.5,211408,401,01-06-2021,01-06-2021,2021-06-01,13
202107,4.5,211408,402,01-07-2021,01-07-2021,2021-07-01,13
202108,4.5,211408,403,01-08-2021,01-08-2021,2021-08-01,13
202109,4.5,211408,404,01-09-2021,01-09-2021,2021-09-01,13
202110,4.5,211408,405,01-10-2021,01-10-2021,2021-10-01,13
202111,4.5,211408,406,01-11-2021,01-11-2021,2021-11-01,13
202112,4.5,211408,407,01-12-2021,01-12-2021,2021-12-01,13
202201,4.5,211408,408,01-01-2022,01-01-2022,2022-01-01,13
202202,5,211408,409,01-02-2022,01-02-2022,2022-02-01,13
202203,5,211408,410,01-03-2022,01-03-2022,2022-03-01,13
202204,6.5,211408,411,01-04-2022,01-04-2022,2022-04-01,13
202205,6.5,211408,412,01-05-2022,01-05-2022,2022-05-01,13
202206,6.8000002,211408,413,01-06-2022,01-06-2022,2022-06-01,13
202207,6.8000002,211408,414,01-07-2022,01-07-2022,2022-07-01,13
202208,6.8000002,211408,415,01-08-2022,01-08-2022,2022-08-01,13
202209,7,211408,416,01-09-2022,01-09-2022,2022-09-01,13
202210,7,211408,417,01-10-2022,01-10-2022,2022-10-01,13
202211,7,211408,418,01-11-2022,01-11-2022,2022-11-01,13
202212,7,211408,419,01-12-2022,01-12-2022,2022-12-01,13
202301,7,211408,420,01-01-2023,01-01-2023,2023-01-01,13
202302,7,211408,421,01-02-2023,01-02-2023,2023-02-01,13
202303,8,211408,422,01-03-2023,01-03-2023,2023-03-01,13
202304,7.5,211408,423,01-04-2023,01-04-2023,2023-04-01,13
202305,7.5,211408,424,01-05-2023,01-05-2023,2023-05-01,13
202306,7.5,211408,425,01-06-2023,01-06-2023,2023-06-01,13
202307,8.5,211408,426,01-07-2023,01-07-2023,2023-07-01,13
202308,8.5,211408,427,01-08-2023,01-08-2023,2023-08-01,13
202309,8.5,211408,428,01-09-2023,01-09-2023,2023-09-01,13
202310,8.5,211408,429,01-10-2023,01-10-2023,2023-10-01,13
202311,9.75,211408,430,01-11-2023,01-11-2023,2023-11-01,13
202312,9.75,211408,431,01-12-2023,01-12-2023,2023-12-01,13
202401,9.75,211408,432,01-01-2024,01-01-2024,2024-01-01,13
202402,9.75,211408,433,01-02-2024,01-02-2024,2024-02-01,13
202403,9.75,211408,434,01-03-2024,01-03-2024,2024-03-01,13
202404,13,211408,435,01-04-2024,01-04-2024,2024-04-01,13
202405,13,211408,436,01-05-2024,01-05-2024,2024-05-01,13
202406,13,211408,437,01-06-2024,01-06-2024,2024-06-01,13
202407,13,211408,438,01-07-2024,01-07-2024,2024-07-01,13
202408,13,211408,439,01-08-2024,01-08-2024,2024-08-01,13
202409,13,211408,440,01-09-2024,01-09-2024,2024-09-01,13
202410,13,211408,441,01-10-2024,01-10-2024,2024-10-01,13
202411,13,211408,442,01-11-2024,01-11-2024,2024-11-01,13
202412,13,211408,443,01-12-2024,01-12-2024,2024-12-01,13
202501,13,211408,444,01-01-2025,01-01-2025,2025-01-01,13
202502,13,211408,445,01-02-2025,01-02-2025,2025-02-01,13
202503,13,211408,446,01-03-2025,01-03-2025,2025-03-01,13
202504,13,211408,447,01-04-2025,01-04-2025,2025-04-01,13
202505,11.5,211408,448,01-05-2025,01-05-2025,2025-05-01,13
202506,11.5,211408,449,01-06-2025,01-06-2025,2025-06-01,13
202507,11.5,211408,450,01-07-2025,01-07-2025,2025-07-01,13
202508,11.5,211408,451,01-08-2025,01-08-2025,2025-08-01,13
202509,11.5,211408,452,01-09-2025,01-09-2025,2025-09-01,13
200702,5.4899998,211408,229,01-02-2007,01-02-2007,2007-02-01,14
200703,5.4899998,211408,230,01-03-2007,01-03-2007,2007-03-01,14
200704,5.4899998,211408,231,01-04-2007,01-04-2007,2007-04-01,14
200705,5.4899998,211408,232,01-05-2007,01-05-2007,2007-05-01,14
200706,5.4899998,211408,233,01-06-2007,01-06-2007,2007-06-01,14
200707,5.4899998,211408,234,01-07-2007,01-07-2007,2007-07-01,14
200708,5.4899998,211408,235,01-08-2007,01-08-2007,2007-08-01,14
200709,5.4899998,211408,236,01-09-2007,01-09-2007,2007-09-01,14
200710,5.4899998,211408,237,01-10-2007,01-10-2007,2007-10-01,14
200711,4.79,211408,238,01-11-2007,01-11-2007,2007-11-01,14
200712,4.79,211408,239,01-12-2007,01-12-2007,2007-12-01,14
200801,2.3900001,211408,240,01-01-2008,01-01-2008,2008-01-01,14
200802,4.79,211408,241,01-02-2008,01-02-2008,2008-02-01,14
200803,5.4899998,211408,242,01-03-2008,01-03-2008,2008-03-01,14
200804,4.79,211408,243,01-04-2008,01-04-2008,2008-04-01,14
200805,5.4899998,211408,244,01-05-2008,01-05-2008,2008-05-01,14
200806,5.4899998,211408,245,01-06-2008,01-06-2008,2008-06-01,14
200807,5.4899998,211408,246,01-07-2008,01-07-2008,2008-07-01,14
200808,5.4899998,211408,247,01-08-2008,01-08-2008,2008-08-01,14
200809,5.4899998,211408,248,01-09-2008,01-09-2008,2008-09-01,14
200810,5.4899998,211408,249,01-10-2008,01-10-2008,2008-10-01,14
200811,5.4899998,211408,250,01-11-2008,01-11-2008,2008-11-01,14
200812,5.4899998,211408,251,01-12-2008,01-12-2008,2008-12-01,14
200901,2.74,211408,252,01-01-2009,01-01-2009,2009-01-01,14
200902,5.7600002,211408,253,01-02-2009,01-02-2009,2009-02-01,14
200903,5.7600002,211408,254,01-03-2009,01-03-2009,2009-03-01,14
200904,5.7600002,211408,255,01-04-2009,01-04-2009,2009-04-01,14
200905,5.7600002,211408,256,01-05-2009,01-05-2009,2009-05-01,14
200906,5.7600002,211408,257,01-06-2009,01-06-2009,2009-06-01,14
200907,5.7600002,211408,258,01-07-2009,01-07-2009,2009-07-01,14
200908,5.7600002,211408,259,01-08-2009,01-08-2009,2009-08-01,14
200909,5.7600002,211408,260,01-09-2009,01-09-2009,2009-09-01,14
200910,5.7600002,211408,261,01-10-2009,01-10-2009,2009-10-01,14
200911,5.7600002,211408,262,01-11-2009,01-11-2009,2009-11-01,14
200912,5.7600002,211408,263,01-12-2009,01-12-2009,2009-12-01,14
201001,5.7600002,211408,264,01-01-2010,01-01-2010,2010-01-01,14
201002,5.7600002,211408,265,01-02-2010,01-02-2010,2010-02-01,14
201003,5.7600002,211408,266,01-03-2010,01-03-2010,2010-03-01,14
201004,5.7600002,211408,267,01-04-2010,01-04-2010,2010-04-01,14
201005,5.7600002,211408,268,01-05-2010,01-05-2010,2010-05-01,14
201006,3,211408,269,01-06-2010,01-06-2010,2010-06-01,14
201007,5.7600002,211408,270,01-07-2010,01-07-2010,2010-07-01,14
201008,5.7600002,211408,271,01-08-2010,01-08-2010,2010-08-01,14
201009,5.7600002,211408,272,01-09-2010,01-09-2010,2010-09-01,14
201010,5.7600002,211408,273,01-10-2010,01-10-2010,2010-10-01,14
201011,5.7600002,211408,274,01-11-2010,01-11-2010,2010-11-01,14
201012,5.7600002,211408,275,01-12-2010,01-12-2010,2010-12-01,14
201101,2.8800001,211408,276,01-01-2011,01-01-2011,2011-01-01,14
201102,5.7600002,211408,277,01-02-2011,01-02-2011,2011-02-01,14
201103,4.3200002,211408,278,01-03-2011,01-03-2011,2011-03-01,14
201104,5.7600002,211408,279,01-04-2011,01-04-2011,2011-04-01,14
201105,5.1999998,211408,280,01-05-2011,01-05-2011,2011-05-01,14
201106,5.1999998,211408,281,01-06-2011,01-06-2011,2011-06-01,14
201107,5.1999998,211408,282,01-07-2011,01-07-2011,2011-07-01,14
201108,5.5799999,211408,283,01-08-2011,01-08-2011,2011-08-01,14
201109,5.5799999,211408,284,01-09-2011,01-09-2011,2011-09-01,14
201110,5.5799999,211408,285,01-10-2011,01-10-2011,2011-10-01,14
201111,5.5799999,211408,286,01-11-2011,01-11-2011,2011-11-01,14
201112,5.5799999,211408,287,01-12-2011,01-12-2011,2011-12-01,14
201201,2.79,211408,288,01-01-2012,01-01-2012,2012-01-01,14
201202,5.5799999,211408,289,01-02-2012,01-02-2012,2012-02-01,14
201203,5.5799999,211408,290,01-03-2012,01-03-2012,2012-03-01,14
201204,5.5799999,211408,291,01-04-2012,01-04-2012,2012-04-01,14
201205,5.5799999,211408,292,01-05-2012,01-05-2012,2012-05-01,14
201206,3.99,211408,293,01-06-2012,01-06-2012,2012-06-01,14
201207,5.5799999,211408,294,01-07-2012,01-07-2012,2012-07-01,14
201208,5.5799999,211408,295,01-08-2012,01-08-2012,2012-08-01,14
201209,5.5799999,211408,296,01-09-2012,01-09-2012,2012-09-01,14
201210,5.8899999,211408,297,01-10-2012,01-10-2012,2012-10-01,14
201211,5.8899999,211408,298,01-11-2012,01-11-2012,2012-11-01,14
201212,5.8899999,211408,299,01-12-2012,01-12-2012,2012-12-01,14
201301,2.9400001,211408,300,01-01-2013,01-01-2013,2013-01-01,14
201302,5.8899999,211408,301,01-02-2013,01-02-2013,2013-02-01,14
201303,5.8899999,211408,302,01-03-2013,01-03-2013,2013-03-01,14
201304,6.9899998,211408,303,01-04-2013,01-04-2013,2013-04-01,14
201305,6.9899998,211408,304,01-05-2013,01-05-2013,2013-05-01,14
201306,6.4499998,211408,305,01-06-2013,01-06-2013,2013-06-01,14
201307,6.4499998,211408,306,01-07-2013,01-07-2013,2013-07-01,14
201308,6.4499998,211408,307,01-08-2013,01-08-2013,2013-08-01,14
201309,6.4499998,211408,308,01-09-2013,01-09-2013,2013-09-01,14
201310,6.4499998,211408,309,01-10-2013,01-10-2013,2013-10-01,14
201311,6.4499998,211408,310,01-11-2013,01-11-2013,2013-11-01,14
201312,6.4499998,211408,311,01-12-2013,01-12-2013,2013-12-01,14
201401,6.4499998,211408,312,01-01-2014,01-01-2014,2014-01-01,14
201402,6.8000002,211408,313,01-02-2014,01-02-2014,2014-02-01,14
201403,6.8000002,211408,314,01-03-2014,01-03-2014,2014-03-01,14
201404,6.8000002,211408,315,01-04-2014,01-04-2014,2014-04-01,14
201405,6.8000002,211408,316,01-05-2014,01-05-2014,2014-05-01,14
201406,6,211408,317,01-06-2014,01-06-2014,2014-06-01,14
201407,6,211408,318,01-07-2014,01-07-2014,2014-07-01,14
201408,5.9000001,211408,319,01-08-2014,01-08-2014,2014-08-01,14
