number,restbay,croyde,minehead,llangennith,kimmeridge,sennen,brighton,freshwatereast,freshwaterwest,marloes,westdale,restbay_low,restbay_high,croyde_low,croyde_high,minehead_low,minehead_high,llangennith_low,llangennith_high,kimmeridge_low,kimmeridge_high,sennen_low,sennen_high,brighton_low,brighton_high,freshwatereast_low,freshwatereast_high,freshwaterwest_low,freshwaterwest_high,marloes_low,marloes_high,westdale_low,westdale_high,days,date
11,2,1-2,0-1,1-2,1-2,2-3,1,1-2,2,1-2,1-2,2,,1,2,0,1,1,2,1,2,2,3,1,,1,2,2,,1,2,1,2,1.375,21 Mar 2021
12,1-2,1-2,0-1,1-2,1,2-3,1,,1-2,1-2,1-2,1,2,1,2,0,1,1,2,1,,2,3,1,,,,1,2,1,2,1,2,1.5,21 Mar 2021
13,1-2,1-2,0-1,1-2,1,2-3,1,,1-2,1-2,1-2,1,2,1,2,0,1,1,2,1,,2,3,1,,,,1,2,1,2,1,2,1.625,21 Mar 2021
14,1-2,1-2,0-1,1-2,1,2-3,1,,1-2,1-2,1-2,1,2,1,2,0,1,1,2,1,,2,3,1,,,,1,2,1,2,1,2,1.75,21 Mar 2021
15,1-2,1-2,0-1,1,1,2-3,1,,1-2,1-2,1-2,1,2,1,2,0,1,1,,1,,2,3,1,,,,1,2,1,2,1,2,1.875,21 Mar 2021
16,1-2,1-2,0-1,1,1,2,0-1,,1-2,1-2,1-2,1,2,1,2,0,1,1,,1,,2,,0,1,,,1,2,1,2,1,2,2,21 Mar 2021
17,1-2,1-2,0-1,1,1,2-3,0-1,,1-2,1,1,1,2,1,2,0,1,1,,1,,2,3,0,1,,,1,2,1,,1,,2.125,21 Mar 2021
18,1-2,1-2,0-1,1,1,2-3,0-1,,1-2,1,1,1,2,1,2,0,1,1,,1,,2,3,0,1,,,1,2,1,,1,,2.25,21 Mar 2021
19,1-2,1-2,0-1,1,1,2-3,0-1,,1-2,1,1,1,2,1,2,0,1,1,,1,,2,3,0,1,,,1,2,1,,1,,2.375,21 Mar 2021
20,1-2,1-2,0-1,1,1,2-3,0-1,,1,1,1,1,2,1,2,0,1,1,,1,,2,3,0,1,,,1,,1,,1,,2.5,21 Mar 2021
21,1-2,1-2,0-1,1,1,2-4,0-1,,1,1-2,1-2,1,2,1,2,0,1,1,,1,,2,4,0,1,,,1,,1,2,1,2,2.625,21 Mar 2021
22,1-2,1,0-1,1-2,1,2-4,0-1,,1-2,2-3,1-2,1,2,1,,0,1,1,2,1,,2,4,0,1,,,1,2,2,3,1,2,2.75,21 Mar 2021
23,1-2,1-2,0-1,2,1,3-5,0-1,,2-3,2-3,2-3,1,2,1,2,0,1,2,,1,,3,5,0,1,,,2,3,2,3,2,3,2.875,21 Mar 2021
24,2-3,2-3,1,2-3,1,3-5,0-1,,2-3,3-4,2-3,2,3,2,3,1,,2,3,1,,3,5,0,1,,,2,3,3,4,2,3,3,21 Mar 2021
25,2-3,2-3,1,2-3,1,4-6,0-1,,2-4,3-4,3-4,2,3,2,3,1,,2,3,1,,4,6,0,1,,,2,4,3,4,3,4,3.125,21 Mar 2021
26,2-4,2-4,1,2-3,1-2,4-6,0-1,,3-4,2-4,3-4,2,4,2,4,1,,2,3,1,2,4,6,0,1,,,3,4,2,4,3,4,3.25,21 Mar 2021
27,3-4,2-4,1,2-3,2,4-7,0-1,,3-4,2-4,3-4,3,4,2,4,1,,2,3,2,,4,7,0,1,,,3,4,2,4,3,4,3.375,21 Mar 2021
28,3-4,3-5,1-2,2-3,2-3,4-7,1,,3-5,3-4,3-5,3,4,3,5,1,2,2,3,2,3,4,7,1,,,,3,5,3,4,3,5,3.5,21 Mar 2021
29,3-4,3-5,1-2,2-3,2-3,4-7,1-2,,3-5,3-4,3-5,3,4,3,5,1,2,2,3,2,3,4,7,1,2,,,3,5,3,4,3,5,3.625,21 Mar 2021
30,3-5,3-5,1,2-4,2-3,4-7,1-2,,3-5,3-5,3-5,3,5,3,5,1,,2,4,2,3,4,7,1,2,,,3,5,3,5,3,5,3.75,21 Mar 2021
31,2-4,3-5,1,2-4,2,4-7,1,,4-6,3-5,4-6,2,4,3,5,1,,2,4,2,,4,7,1,,,,4,6,3,5,4,6,3.875,21 Mar 2021
32,3-5,3-5,1,3-4,1-2,4-7,1-2,,4-6,3-5,4-6,3,5,3,5,1,,3,4,1,2,4,7,1,2,,,4,6,3,5,4,6,4,21 Mar 2021
33,2-4,3-5,1,2-3,1-2,4-7,1,,3-5,3-5,3-5,2,4,3,5,1,,2,3,1,2,4,7,1,,,,3,5,3,5,3,5,4.125,21 Mar 2021
34,4-6,3-5,1,3-4,1-2,4-6,1,,4-6,3-4,3-4,4,6,3,5,1,,3,4,1,2,4,6,1,,,,4,6,3,4,3,4,4.25,21 Mar 2021
35,3-4,3-5,1,2-4,2-3,4-6,1,,3-5,3-5,3-5,3,4,3,5,1,,2,4,2,3,4,6,1,,,,3,5,3,5,3,5,4.375,21 Mar 2021
36,3-5,3-4,1-2,3-4,2-3,4-6,1,,4-6,4-6,4-6,3,5,3,4,1,2,3,4,2,3,4,6,1,,,,4,6,4,6,4,6,4.5,21 Mar 2021
37,3-5,3-5,1-2,3-4,1-2,4-6,1,,4-6,4-6,4-6,3,5,3,5,1,2,3,4,1,2,4,6,1,,,,4,6,4,6,4,6,4.625,21 Mar 2021
38,4-6,3-5,1-2,3-4,1-2,4-6,1,,4-6,4-7,4-6,4,6,3,5,1,2,3,4,1,2,4,6,1,,,,4,6,4,7,4,6,4.75,21 Mar 2021
39,4-6,4-6,1-2,3-5,1-2,4-6,1,,4-6,4-7,4-6,4,6,4,6,1,2,3,5,1,2,4,6,1,,,,4,6,4,7,4,6,4.875,21 Mar 2021
40,4-6,4-6,1-2,3-5,2,4-6,1,,4-6,5-7,4-7,4,6,4,6,1,2,3,5,2,,4,6,1,,,,4,6,5,7,4,7,5,21 Mar 2021
41,4-6,4-6,1-2,3-5,2-3,4-6,1,,4-6,5-8,4-6,4,6,4,6,1,2,3,5,2,3,4,6,1,,,,4,6,5,8,4,6,5.125,21 Mar 2021
42,4-7,4-7,1-2,4-6,3-5,5-8,1-2,,5-7,5-8,5-7,4,7,4,7,1,2,4,6,3,5,5,8,1,2,,,5,7,5,8,5,7,5.25,21 Mar 2021
43,5-8,5-8,1-2,5-7,4-7,6-9,2-4,,5-8,5-8,5-8,5,8,5,8,1,2,5,7,4,7,6,9,2,4,,,5,8,5,8,5,8,5.375,21 Mar 2021
44,6-9,5-8,2,5-7,6-9,6-9,4-6,,5-8,5-8,5-8,6,9,5,8,2,,5,7,6,9,6,9,4,6,,,5,8,5,8,5,8,5.5,21 Mar 2021
45,6-9,5-8,2-3,5-7,6-9,7-10,4-6,,5-8,5-8,5-8,6,9,5,8,2,3,5,7,6,9,7,10,4,6,,,5,8,5,8,5,8,5.625,21 Mar 2021
46,6-9,5-8,2-3,5-7,6-9,7-11,4-6,,6-9,5-8,6-9,6,9,5,8,2,3,5,7,6,9,7,11,4,6,,,6,9,5,8,6,9,5.75,21 Mar 2021
47,6-10,6-9,2-3,5-8,6-9,7-12,4-6,,6-9,5-8,6-10,6,10,6,9,2,3,5,8,6,9,7,12,4,6,,,6,9,5,8,6,10,5.875,21 Mar 2021
48,6-10,6-9,2-4,5-7,6-9,8-12,4-6,,6-9,5-8,6-9,6,10,6,9,2,4,5,7,6,9,8,12,4,6,,,6,9,5,8,6,9,6,21 Mar 2021
49,6-10,6-9,3-4,5-7,6-9,8-12,4-6,,6-9,5-8,6-9,6,10,6,9,3,4,5,7,6,9,8,12,4,6,,,6,9,5,8,6,9,6.125,21 Mar 2021
50,6-9,5-8,2-3,4-7,5-8,9-14,3-5,,5-8,5-7,5-8,6,9,5,8,2,3,4,7,5,8,9,14,3,5,,,5,8,5,7,5,8,6.25,21 Mar 2021
51,5-8,5-8,2,4-6,5-7,8-13,3-4,,5-7,5-7,5-8,5,8,5,8,2,,4,6,5,7,8,13,3,4,,,5,7,5,7,5,8,6.375,21 Mar 2021
52,5-7,5-7,1-2,4-5,4-7,8-12,2-4,,4-7,4-7,5-7,5,7,5,7,1,2,4,5,4,7,8,12,2,4,,,4,7,4,7,5,7,6.5,21 Mar 2021
53,4-7,5-8,1-2,3-5,6-9,7-11,2-3,,4-7,5-7,4-7,4,7,5,8,1,2,3,5,6,9,7,11,2,3,,,4,7,5,7,4,7,6.625,21 Mar 2021
54,4-7,5-8,1-2,3-5,6-9,7-10,2-3,,4-6,5-7,4-6,4,7,5,8,1,2,3,5,6,9,7,10,2,3,,,4,6,5,7,4,6,6.75,21 Mar 2021
55,4-6,4-6,1-2,4-5,3-5,6-10,2-3,,4-7,5-8,5-7,4,6,4,6,1,2,4,5,3,5,6,10,2,3,,,4,7,5,8,5,7,6.875,21 Mar 2021
56,5-7,4-7,1-2,4-6,4-6,6-9,2-3,,5-8,6-9,5-8,5,7,4,7,1,2,4,6,4,6,6,9,2,3,,,5,8,6,9,5,8,7,21 Mar 2021
